CNPJ;Data_da_Consulta;Razão Social;Nome Fantasia;Situação;Risco Calculado;Competência;CNAE Principal (Código);CNAE Principal (Descrição);CNAE Secundário 1 (Código);CNAE Secundário 1 (Descrição);CNAE Secundário 2 (Código);CNAE Secundário 2 (Descrição);CNAE Secundário 3 (Código);CNAE Secundário 3 (Descrição);CNAE Secundário 4 (Código);CNAE Secundário 4 (Descrição);CNAE Secundário 5 (Código);CNAE Secundário 5 (Descrição);CNAE Secundário 6 (Código);CNAE Secundário 6 (Descrição);CNAE Secundário 7 (Código);CNAE Secundário 7 (Descrição);CNAE Secundário 8 (Código);CNAE Secundário 8 (Descrição);CNAE Secundário 9 (Código);CNAE Secundário 9 (Descrição);CNAE Secundário 10 (Código);CNAE Secundário 10 (Descrição);CNAE Secundário 11 (Código);CNAE Secundário 11 (Descrição);CNAE Secundário 12 (Código);CNAE Secundário 12 (Descrição);CNAE Secundário 13 (Código);CNAE Secundário 13 (Descrição);CNAE Secundário 14 (Código);CNAE Secundário 14 (Descrição);CNAE Secundário 15 (Código);CNAE Secundário 15 (Descrição);CNAE Secundário 16 (Código);CNAE Secundário 16 (Descrição);CNAE Secundário 17 (Código);CNAE Secundário 17 (Descrição);CNAE Secundário 18 (Código);CNAE Secundário 18 (Descrição);CNAE Secundário 19 (Código);CNAE Secundário 19 (Descrição);CNAE Secundário 20 (Código);CNAE Secundário 20 (Descrição);CNAE Secundário 21 (Código);CNAE Secundário 21 (Descrição);CNAE Secundário 22 (Código);CNAE Secundário 22 (Descrição);CNAE Secundário 23 (Código);CNAE Secundário 23 (Descrição);CNAE Secundário 24 (Código);CNAE Secundário 24 (Descrição);CNAE Secundário 25 (Código);CNAE Secundário 25 (Descrição);CNAE Secundário 26 (Código);CNAE Secundário 26 (Descrição)
61057715000175;18/01/2026 02:45;PEROBAL II GERACAO DISTRIBUIDA SPE SA;PEROBAL II GERACAO DISTRIBUIDA SPE;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;6810202;Aluguel de imóveis próprios;3313999;Manutenção e reparação de máquinas, aparelhos e materiais elétricos não especificados anteriormente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61166516000103;18/01/2026 05:55;BORTOLUZZI CONSTRUCOES LTDA;BORTOLUZZI CONSTRUCOES;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4399103;Obras de alvenaria;4321500;Instalações elétricas;4322301;Instalações hidráulicas, sanitárias e de gás;4330404;Serviços de pintura de edifícios em geral;4330405;Aplicação de revestimentos e de resinas em interiores e exteriores;4399199;Serviços especializados para construção não especificados anteriormente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61240269000130;18/01/2026 09:06;61.240.269 LORRAN FELIPE DE SOUZA NORATO;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;9602501;Cabeleireiros, manicure e pedicure;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78597085006670;18/01/2026 12:16;COOPERATIVA AGROINDUSTRIAL DE LONDRINA - CATIVA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4631100;Comércio atacadista de leite e laticínios;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5759383002224;18/01/2026 15:27;TOBRAS DISTRIBUIDORA DE COMBUSTIVEIS LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4681801;Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR);4681805;Comércio atacadista de lubrificantes;5211799;Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis;6463800;Outras sociedades de participação, exceto holdings;7020400;Atividades de consultoria em gestão empresarial;7740300;Gestão de ativos intangíveis não-financeiros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62013473000180;18/01/2026 18:37;GLB AUTO ELETRICA LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4520003;Serviços de manutenção e reparação elétrica de veículos automotores;4520001;Serviços de manutenção e reparação mecânica de veículos automotores;4520007;Serviços de instalação, manutenção e reparação de acessórios para veículos automotores;4530703;Comércio a varejo de peças e acessórios novos para veículos automotores;4530704;Comércio a varejo de peças e acessórios usados para veículos automotores;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62351781000116;18/01/2026 21:48;62.351.781 JORGE LUIZ PEDROSO DO PRADO;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;2539001;Serviços de usinagem, torneiria e solda;4924800;Transporte escolar;4930204;Transporte rodoviário de mudanças;4930201;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal;4929901;Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62528670000132;19/01/2026 00:59;M&S MADEIRAS LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4744002;Comércio varejista de madeira e artefatos;4671100;Comércio atacadista de madeira e produtos derivados;4679699;Comércio atacadista de materiais de construção em geral;4744001;Comércio varejista de ferragens e ferramentas;4744005;Comércio varejista de materiais de construção não especificados anteriormente;4789099;Comércio varejista de outros produtos não especificados anteriormente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62668170000104;19/01/2026 04:09;62.668.170 ALEXANDRO GOMES PALACE MARAN;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4930201;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63117244000179;19/01/2026 07:20;63.117.244 SIMONE DE SOUZA SANTANA FERREIRA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;9700500;Serviços domésticos;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63210431000100;19/01/2026 10:30;ACEI - ASSOCIACAO COMUNITARIA ESTRADA IRIS;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;9499500;Atividades associativas não especificadas anteriormente;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62591443000151;19/01/2026 13:41;62.591.443 LARISSA GONCALVES MISCHUHR;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;8599604;Treinamento em desenvolvimento profissional e gerencial;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62535942000121;19/01/2026 16:51;62.535.942 SIMONE LIDUGERIO DA SILVA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4399103;Obras de alvenaria;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62611874000132;19/01/2026 20:02;62.611.874 EDEMILSO DE JESUS NOVAKOUSKI;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4330404;Serviços de pintura de edifícios em geral;4321500;Instalações elétricas;4399103;Obras de alvenaria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62533639000190;19/01/2026 23:12;62.533.639 JONATHAN WILLIAN DA CRUZ;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4520001;Serviços de manutenção e reparação mecânica de veículos automotores;0;Não informada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63397427000195;20/01/2026 02:23;TR JEAN LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4930201;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal;4930202;Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional;4930204;Transporte rodoviário de mudanças;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36357116001100;20/01/2026 05:34;PHAENARETE DISTRIBUIDORA DE COMBUSTIVEIS LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4681801;Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR);4684299;Comércio atacadista de outros produtos químicos e petroquímicos não especificados anteriormente;4930203;Transporte rodoviário de produtos perigosos;6810202;Aluguel de imóveis próprios;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63725883000117;20/01/2026 08:44;JVR LUBRIFICANTES LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4732600;Comércio varejista de lubrificantes;4530703;Comércio a varejo de peças e acessórios novos para veículos automotores;4681805;Comércio atacadista de lubrificantes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38354093000125;20/01/2026 11:55;QBS LUBRIFICANTES LTDA;ONIX LUBRIFICANTES;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4732600;Comércio varejista de lubrificantes;4520001;Serviços de manutenção e reparação mecânica de veículos automotores;4530703;Comércio a varejo de peças e acessórios novos para veículos automotores;7319002;Promoção de vendas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59683957000122;20/01/2026 15:05;59.683.957 ALMIR CASSIANO ALEXANDRE;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4520002;Serviços de lanternagem ou funilaria e pintura de veículos automotores;4530703;Comércio a varejo de peças e acessórios novos para veículos automotores;4530704;Comércio a varejo de peças e acessórios usados para veículos automotores;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63916109000193;20/01/2026 18:16;GALLIS CONVENIENCIA LTDA;;ATIVA;PENDENTE DE ANÁLISE;ANÁLISE MANUAL;4729602;Comércio varejista de mercadorias em lojas de conveniência;4530703;Comércio a varejo de peças e acessórios novos para veículos automotores;4732600;Comércio varejista de lubrificantes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
